run	bait	prey	mean	omega
ARID1B-2	ARID1B	Q9NR30	7.34889921262509	0.1
ARID1B-2	ARID1B	Q9NQZ6	0.428997321783264	0.1
ARID1B-2	ARID1B	Q9NNW5	9.42393636192893	0.1
ARID1B-2	ARID1B	Q96HS1	11.7151367004606	0.1
ARID1B-2	ARID1B	Q96C19	7.08318007621345	0.402385695332803
ARID1B-2	ARID1B	Q93077	1.22121239150718	0.1
ARID1B-2	ARID1B	Q8WYA0	0.399216241607024	0.1
ARID1B-2	ARID1B	Q8WWI1	5.02321270169167	0.1
ARID1B-2	ARID1B	Q9BUP0	3.92509401147234	0.1
ARID1B-2	ARID1B	Q9BQG0	5.26891772433211	0.1
ARID1B-2	ARID1B	Q9BQE3	4.34350815776876	0.1
ARID1B-2	ARID1B	Q9BPW8	2.34188579580863	0.1
ARID1B-2	ARID1B	Q96N67	30.8402152486516	0.1
ARID1B-2	ARID1B	P33991	2.2344069557674	0.1
ARID1B-2	ARID1B	P30050	5.84523245245817	0.1
ARID1B-2	ARID1B	P35579	28.152885438748	0.1
ARID1B-2	ARID1B	P35580	45.123870447218	0.533747595879843
ARID1B-2	ARID1B	P35613	4.82254893764931	0.1
ARID1B-2	ARID1B	P46777	7.17634351999517	0.209430584957905
ARID1B-2	ARID1B	P45973	0.238599060243329	0.1
ARID1B-2	ARID1B	P42771	2.2645085143865	0.1
ARID1B-2	ARID1B	P40939	17.5237704254742	0.292893218813452
ARID1B-2	ARID1B	P40429	2.13068240452709	0.1
ARID1B-2	ARID1B	P39023	9.70742518625288	0.209430584957905
ARID1B-2	ARID1B	P36957	1.670604089497	0.1
ARID1B-2	ARID1B	P36776	2.67850450109267	0.1
ARID1B-2	ARID1B	P36578	15.287408944082	0.424124446550104
ARID1B-2	ARID1B	P35998	3.88872407497306	0.1
ARID1B-2	ARID1B	P26373	9.19276477195401	0.292893218813452
ARID1B-2	ARID1B	P12270	1.54078251768153	0.1
ARID1B-2	ARID1B	P12268	2.91993691596892	0.1
ARID1B-2	ARID1B	P12004	2.55208179146693	0.1
ARID1B-2	ARID1B	P11233	2.59334153079843	0.1
ARID1B-2	ARID1B	P10606	2.88569613960973	0.1
ARID1B-2	ARID1B	P10412	1.97759789125712	0.1
ARID1B-2	ARID1B	P09211	1.60140615118368	0.1
ARID1B-2	ARID1B	P08754	11.1151158870297	0.306624754718464
ARID1B-2	ARID1B	P08621	1.93212319087343	0.1
ARID1B-2	ARID1B	P07948	5.20325953171835	0.23303501115263
ARID1B-2	ARID1B	P46779	4.74662735648297	0.1
ARID1B-2	ARID1B	P12956	7.53463697992985	0.1
ARID1B-2	ARID1B	P24539	4.0675073634161	0.1
ARID1B-2	ARID1B	P24534	2.03976360621401	0.1
ARID1B-2	ARID1B	P22695	4.26700639877996	0.1
ARID1B-2	ARID1B	P21333	10.5027613344605	0.1
ARID1B-2	ARID1B	P20700	14.8704932651696	0.1
ARID1B-2	ARID1B	P20618	0.900328004964876	0.1
ARID1B-2	ARID1B	P13987	1.76811966622455	0.1
ARID1B-2	ARID1B	P13010	6.35531205940747	0.1
ARID1B-2	ARID1B	P49207	1.70382665198052	0.1
ARID1B-2	ARID1B	P50402	10.8577927092757	0.1
ARID1B-2	ARID1B	P83881	0.8120185665757	0.1
ARID1B-2	ARID1B	P63261	2.13379519148006	0.1
ARID1B-2	ARID1B	P63218	3.05225808163465	0.1
ARID1B-2	ARID1B	P63208	2.09170207280882	0.1
ARID1B-2	ARID1B	P63096	5.96605753343082	0.1
ARID1B-2	ARID1B	P62906	5.8043140618878	0.21913119055697
ARID1B-2	ARID1B	P62879	5.28024143764006	0.1
ARID1B-2	ARID1B	Q01082	48.9702001359816	0.741338048368276
ARID1B-2	ARID1B	Q02543	5.98239416887995	0.1
ARID1B-2	ARID1B	Q13200	2.30780128136242	0.1
ARID1B-2	ARID1B	Q08945	1.85136180606705	0.1
ARID1B-2	ARID1B	Q04837	3.94118596547225	0.1
ARID1B-2	ARID1B	Q02878	7.59327336447253	0.1
ARID1B-2	ARID1B	P07237	2.8353137763889	0.1
ARID1B-2	ARID1B	P62424	8.20518528123962	0.1
ARID1B-2	ARID1B	P55084	7.88110775719744	0.1
ARID1B-2	ARID1B	P55072	11.6268962279419	0.1
ARID1B-2	ARID1B	P51970	3.39185783697869	0.1
ARID1B-2	ARID1B	P50990	31.2682239592615	0.386364037579612
ARID1B-2	ARID1B	P50914	3.8437685573321	0.1
ARID1B-2	ARID1B	P62873	9.96838936424143	0.1
ARID1B-2	ARID1B	P62333	2.66531325837541	0.1
ARID1B-2	ARID1B	P62306	4.22504029557427	0.1
ARID1B-2	ARID1B	P62191	1.70650968753944	0.1
ARID1B-2	ARID1B	P62136	1.037770191469	0.1
ARID1B-2	ARID1B	P62070	2.04138769117418	0.1
ARID1B-2	ARID1B	P61586	2.38514130145836	0.1
ARID1B-2	ARID1B	P61353	6.02923151135064	0.1
ARID1B-2	ARID1B	P61313	5.53715858548315	0.1
ARID1B-2	ARID1B	P61254	0.771796928520206	0.1
ARID1B-2	ARID1B	P60953	3.63137278427201	0.1
ARID1B-2	ARID1B	P60660	5.45119020559751	0.1
ARID1B-2	ARID1B	P57740	1.2562750894521	0.1
ARID1B-2	ARID1B	Q8WVJ2	0.282749374710299	0.1
ARID1B-2	ARID1B	P30048	7.06307785689687	0.154845745271483
ARID1B-2	ARID1B	P30041	5.59678887475614	0.1
ARID1B-2	ARID1B	P29966	2.10560960769309	0.1
ARID1B-2	ARID1B	P29692	3.51175790025959	0.1
ARID1B-2	ARID1B	P30101	5.78872086678298	0.1
ARID1B-2	ARID1B	P29372	2.91953730569814	0.1
ARID1B-2	ARID1B	P28070	2.08104978068461	0.154845745271483
ARID1B-2	ARID1B	P27816	2.50472797374973	0.1
ARID1B-2	ARID1B	P27708	16.3226751412153	0.21913119055697
ARID1B-2	ARID1B	P27695	3.79600275586644	0.188604295473631
ARID1B-2	ARID1B	P27635	6.42234619472951	0.1
ARID1B-2	ARID1B	P27348	5.02354043015939	0.1
ARID1B-2	ARID1B	P30153	10.8368854733627	0.1
ARID1B-2	ARID1B	P30419	0.474203457966698	0.422649730810374
ARID1B-2	ARID1B	P34932	20.0017551206998	0.1
ARID1B-2	ARID1B	P33316	2.67428206844647	0.1
ARID1B-2	ARID1B	P32969	7.91839833981429	0.1
ARID1B-2	ARID1B	P32121	21.2706825666561	0.1
ARID1B-2	ARID1B	P31943	5.78310676570472	0.1
ARID1B-2	ARID1B	P31689	26.187728584951	0.466565050330919
ARID1B-2	ARID1B	P30533	0.884786504049947	0.1
ARID1B-2	ARID1B	P26641	8.36646081220335	0.1
ARID1B-2	ARID1B	P26599	7.64626396126238	0.1
ARID1B-2	ARID1B	P26583	9.52861788767537	0.1
ARID1B-2	ARID1B	P26368	8.38090677483412	0.1
ARID1B-2	ARID1B	P22626	16.630588827435	0.1
ARID1B-2	ARID1B	P22314	5.81265508643699	0.1
ARID1B-2	ARID1B	P22234	9.56629482079645	0.1
ARID1B-2	ARID1B	P22087	5.6131691524888	0.1
ARID1B-2	ARID1B	P22061	17.1536053956991	0.1
ARID1B-2	ARID1B	P19338	15.5119609138269	0.488928547216002
ARID1B-2	ARID1B	P18621	9.10082903878954	0.1
ARID1B-2	ARID1B	P35268	9.43402491207029	0.1
ARID1B-2	ARID1B	P23246	17.8862496835556	0.1
ARID1B-2	ARID1B	P26196	6.93080518421275	0.1
ARID1B-2	ARID1B	P25786	1.08139114745429	0.1
ARID1B-2	ARID1B	P25705	26.1671281639532	0.1
ARID1B-2	ARID1B	P25398	8.54083415895072	0.1
ARID1B-2	ARID1B	P25205	6.91407051746571	0.1
ARID1B-2	ARID1B	P23528	9.88653686495972	0.1
ARID1B-2	ARID1B	P23396	23.2656594872601	0.1
ARID1B-2	ARID1B	P23284	19.6193641305567	0.1
ARID1B-2	ARID1B	P17987	26.6725576180767	0.313813423377272
ARID1B-2	ARID1B	P35637	5.57081427066087	0.1
ARID1B-2	ARID1B	P35754	0.415543540374268	0.1
ARID1B-2	ARID1B	P49756	5.94480132108572	0.1
ARID1B-2	ARID1B	P49674	2.02798964575653	0.1
ARID1B-2	ARID1B	P49458	2.998925231449	0.1
ARID1B-2	ARID1B	P49368	28.5013327780642	0.409893214412132
ARID1B-2	ARID1B	P49327	35.186374350098	0.213884532597222
ARID1B-2	ARID1B	P49006	6.1758985666528	0.244705488794127
ARID1B-2	ARID1B	P50747	0.0749570918171049	0.1
ARID1B-2	ARID1B	P50991	21.0563782185928	0.328568937171397
ARID1B-2	ARID1B	P52926	0.234827751023957	0.1
ARID1B-2	ARID1B	P52907	8.13960873944624	0.1
ARID1B-2	ARID1B	P52597	9.16685527004604	0.1
ARID1B-2	ARID1B	P52272	19.9639494983531	0.1
ARID1B-2	ARID1B	P51991	7.40124511293699	0.21913119055697
ARID1B-2	ARID1B	P51610	0.997429378300039	0.1
ARID1B-2	ARID1B	P48643	24.4210226557088	0.314581399640978
ARID1B-2	ARID1B	P48047	4.71810701254264	0.1
ARID1B-2	ARID1B	P41223	2.31102645257063	0.1
ARID1B-2	ARID1B	P40227	16.9936454733998	0.147507075661908
ARID1B-2	ARID1B	P39748	2.73676864609384	0.1
ARID1B-2	ARID1B	P39019	11.1261243452048	0.1
ARID1B-2	ARID1B	P38646	38.3726333794509	0.1
ARID1B-2	ARID1B	P37802	0.969826172301596	0.1
ARID1B-2	ARID1B	P37108	3.6151213123453	0.1
ARID1B-2	ARID1B	P36969	2.13497291585572	0.1
ARID1B-2	ARID1B	P36542	8.37345992019511	0.1
ARID1B-2	ARID1B	P41567	1.15386989971315	0.1
ARID1B-2	ARID1B	P35659	4.52712068364954	0.1
ARID1B-2	ARID1B	P42166	11.3298198663654	0.613666295356872
ARID1B-2	ARID1B	P42677	5.07237337371799	0.1
ARID1B-2	ARID1B	P47914	1.71863743689209	0.1
ARID1B-2	ARID1B	P47813	1.31941985200388	0.1
ARID1B-2	ARID1B	P47756	7.93815136990858	0.209430584957905
ARID1B-2	ARID1B	P47755	2.18927696627651	0.1
ARID1B-2	ARID1B	P46783	10.1006426708962	0.1
ARID1B-2	ARID1B	P46782	15.0167797144879	0.1
ARID1B-2	ARID1B	P46781	7.70922216463399	0.1
ARID1B-2	ARID1B	P46778	3.42723339032989	0.1
ARID1B-2	ARID1B	P46776	4.0847125266384	0.1
ARID1B-2	ARID1B	P46109	11.3477998334354	0.1
ARID1B-2	ARID1B	P45880	12.8597304563925	0.1
ARID1B-2	ARID1B	P43487	4.59826837179701	0.1
ARID1B-2	ARID1B	P42766	3.61420567574175	0.1
ARID1B-2	ARID1B	P17844	19.6105934374847	0.1
ARID1B-2	ARID1B	P17096	0.776304030021663	0.1
ARID1B-2	ARID1B	O60841	2.42924331332713	0.1
ARID1B-2	ARID1B	O60716	5.37469902493679	0.1
ARID1B-2	ARID1B	O60869	1.2478257077674	0.1
ARID1B-2	ARID1B	O43809	3.78747674254637	0.1
ARID1B-2	ARID1B	O43734	0.482811109033308	0.1
ARID1B-2	ARID1B	O43684	3.16751300310125	0.1
ARID1B-2	ARID1B	O75940	1.98725044954822	0.1
ARID1B-2	ARID1B	O75937	2.01000349014497	0.1
ARID1B-2	ARID1B	O75400	3.90718867150824	0.1
ARID1B-2	ARID1B	O75340	3.99169206152785	0.1
ARID1B-2	ARID1B	O43665	3.48858203020778	0.1
ARID1B-2	ARID1B	O43583	0.985305160778589	0.1
ARID1B-2	ARID1B	O14545	1.3205070086456	0.1
ARID1B-2	ARID1B	O00571	8.19731713937941	0.1
ARID1B-2	ARID1B	O00541	0.950162207232559	0.1
ARID1B-2	ARID1B	O00410	7.96713829091059	0.1
ARID1B-2	ARID1B	O00244	3.24778490246461	0.1
ARID1B-2	ARID1B	O00170	3.38567116726921	0.1
ARID1B-2	ARID1B	O14556	0.58491282316582	0.1
ARID1B-2	ARID1B	O94903	2.06187117330568	0.1
ARID1B-2	ARID1B	O14654	34.0387771870212	0.312269694594623
ARID1B-2	ARID1B	O43482	1.04568406446502	0.1
ARID1B-2	ARID1B	O43175	17.7876264876723	0.1
ARID1B-2	ARID1B	O43143	3.73472045372116	0.1
ARID1B-2	ARID1B	O15371	2.64077536817801	0.1
ARID1B-2	ARID1B	O15347	2.82449749607544	0.1
ARID1B-2	ARID1B	O15042	19.677604847908	0.392823259281084
ARID1B-2	ARID1B	O14965	1.74307245982835	0.1
ARID1B-2	ARID1B	O95218	0.990607267410997	0.1
ARID1B-2	ARID1B	O95232	13.6564611264447	0.1
ARID1B-2	ARID1B	P11142	48.6315100305647	0.1
ARID1B-2	ARID1B	P11021	44.9016325657982	0.1
ARID1B-2	ARID1B	P10809	41.5799298739353	0.1
ARID1B-2	ARID1B	P10599	12.2469722708087	0.1
ARID1B-2	ARID1B	P09874	29.0220540337538	0.111283379036951
ARID1B-2	ARID1B	P09651	2.36631453705755	0.1
ARID1B-2	ARID1B	P09622	2.1367395096754	0.1
ARID1B-2	ARID1B	P09429	7.06049789324809	0.1
ARID1B-2	ARID1B	P09234	2.0407400880272	0.1
ARID1B-2	ARID1B	P08708	11.1193559168519	0.1
ARID1B-2	ARID1B	P08670	41.8416322960432	0.585565777003347
ARID1B-2	ARID1B	P08238	16.5067265048625	0.1
ARID1B-2	ARID1B	P07900	18.504420084328	0.1
ARID1B-2	ARID1B	P11387	3.90188260482388	0.1
ARID1B-2	ARID1B	P16403	3.23763294628986	0.1
ARID1B-2	ARID1B	P16152	6.60603595051844	0.1
ARID1B-2	ARID1B	P15880	9.66584485892863	0.1
ARID1B-2	ARID1B	P14866	6.29562978581023	0.1
ARID1B-2	ARID1B	P14618	19.0612394581486	0.1
ARID1B-2	ARID1B	P14174	1.22935388405972	0.1
ARID1B-2	ARID1B	P13797	2.42179681988658	0.1
ARID1B-2	ARID1B	P13639	20.8971011643439	0.1
ARID1B-2	ARID1B	P12277	4.78105687398458	0.1
ARID1B-2	ARID1B	P12236	9.94259313068799	0.1
ARID1B-2	ARID1B	P11498	44.4800574406338	0.496845394573372
ARID1B-2	ARID1B	P53396	11.8121062160839	0.1
ARID1B-2	ARID1B	P07814	4.93014274960434	0.1
ARID1B-2	ARID1B	P07437	13.8149186343499	0.1
ARID1B-2	ARID1B	P04080	4.69983550068553	0.1
ARID1B-2	ARID1B	P04075	6.55000695363401	0.1
ARID1B-2	ARID1B	P00492	4.86015242004545	0.154845745271483
ARID1B-2	ARID1B	O95881	3.1131842145369	0.1
ARID1B-2	ARID1B	O95372	2.28894135502707	0.1
ARID1B-2	ARID1B	P07737	1.98774575082524	0.1
ARID1B-2	ARID1B	P04406	12.2425154358688	0.154845745271483
ARID1B-2	ARID1B	P05114	0.963136605317842	0.1
ARID1B-2	ARID1B	P07195	5.31833336676152	0.1
ARID1B-2	ARID1B	P06748	13.5559877518113	0.1
ARID1B-2	ARID1B	P06733	15.2351068514359	0.1
ARID1B-2	ARID1B	P06576	21.7807018751145	0.1
ARID1B-2	ARID1B	P06493	1.96161255401778	0.1
ARID1B-2	ARID1B	P05204	7.70645183437208	0.1
ARID1B-2	ARID1B	P05166	5.65610637168228	0.6409035838301
ARID1B-2	ARID1B	P05165	9.52784249632881	0.680390022630068
ARID1B-2	ARID1B	P05141	18.0827497819152	0.1
ARID1B-2	ARID1B	P05023	18.4088878331598	0.1
ARID1B-2	ARID1B	P53999	10.6986367466241	0.1
ARID1B-2	ARID1B	P54136	1.6071795055627	0.1
ARID1B-2	ARID1B	Q5T440	2.96554948893301	0.1
ARID1B-2	ARID1B	Q5JWF2	8.56136295716782	0.137051072737309
ARID1B-2	ARID1B	Q5VTL8	8.15166531181817	0.1
ARID1B-2	ARID1B	Q6P1L8	2.10798600653841	0.1
ARID1B-2	ARID1B	Q6FI81	1.19306390477649	0.1
ARID1B-2	ARID1B	Q66PJ3	2.81353626465972	0.1
ARID1B-2	ARID1B	Q4VCS5	39.5025610057367	0.567110260683565
ARID1B-2	ARID1B	Q4KMP7	0.650020881281313	0.1
ARID1B-2	ARID1B	Q3ZCM7	4.09142475843747	0.1
ARID1B-2	ARID1B	Q2TBE0	1.55248561468626	0.1
ARID1B-2	ARID1B	Q15417	2.67590282719951	0.1
ARID1B-2	ARID1B	Q15393	3.30752847141258	0.1
ARID1B-2	ARID1B	Q15366	7.51633422210162	0.1
ARID1B-2	ARID1B	Q15365	9.90876694622985	0.1
ARID1B-2	ARID1B	Q15233	18.0456289881417	0.1
ARID1B-2	ARID1B	Q15181	3.4840935224568	0.1
ARID1B-2	ARID1B	Q15084	4.18508396198763	0.1
ARID1B-2	ARID1B	Q14978	16.1395219136221	0.379826327053958
ARID1B-2	ARID1B	Q14974	15.8947591157172	0.1
ARID1B-2	ARID1B	Q16763	0.749169772698441	0.1
ARID1B-2	ARID1B	Q16630	3.25104474710418	0.1
ARID1B-2	ARID1B	Q16527	9.0613165451789	0.1
ARID1B-2	ARID1B	Q16181	2.95327303316886	0.1
ARID1B-2	ARID1B	Q15654	3.33064399729106	0.1
ARID1B-2	ARID1B	Q15637	14.8977883064665	0.1
ARID1B-2	ARID1B	Q6P2Q9	3.42811590168006	0.1
ARID1B-2	ARID1B	Q8NBS9	3.38753973836073	0.1
ARID1B-2	ARID1B	Q8NAV1	2.96528497307473	0.1
ARID1B-2	ARID1B	Q8N9Q2	5.90767094524958	0.1
ARID1B-2	ARID1B	Q8N5F7	3.10542053842666	0.1
ARID1B-2	ARID1B	Q8N1G4	5.36880266924779	0.1
ARID1B-2	ARID1B	Q8N0T1	0.557867571063457	0.1
ARID1B-2	ARID1B	Q8NC51	14.8634996810606	0.1
ARID1B-2	ARID1B	Q8WUA2	3.45982225030611	0.1
ARID1B-2	ARID1B	Q8TET4	0.736321592736565	0.1
ARID1B-2	ARID1B	Q8TEA8	0.107468153354691	0.1
ARID1B-2	ARID1B	Q8TA86	10.4493087953975	0.1
ARID1B-2	ARID1B	Q8NE71	6.14896914083772	0.1
ARID1B-2	ARID1B	Q8ND56	7.45757830604683	0.1
ARID1B-2	ARID1B	Q8IXB1	7.11395098248068	0.1
ARID1B-2	ARID1B	Q7Z417	1.28132912873895	0.154845745271483
ARID1B-2	ARID1B	Q7L4I2	1.58861402319039	0.1
ARID1B-2	ARID1B	Q7L014	5.18091211732874	0.1
ARID1B-2	ARID1B	Q71UM5	2.27132757009922	0.1
ARID1B-2	ARID1B	Q70Z53	1.14949941335333	0.1
ARID1B-2	ARID1B	Q6P5R6	1.78475324818762	0.1
ARID1B-2	ARID1B	Q7Z5L9	14.4444429040296	0.1
ARID1B-2	ARID1B	Q8IY67	4.17919423816015	0.1
ARID1B-2	ARID1B	Q8IWZ3	2.51112687472828	0.1
ARID1B-2	ARID1B	Q8IWX8	14.9441967601357	0.1
ARID1B-2	ARID1B	Q8IWS0	13.8323885364182	0.1
ARID1B-2	ARID1B	Q8IWQ3	1.31949119484052	0.1
ARID1B-2	ARID1B	Q86Y79	0.915669041285441	0.1
ARID1B-2	ARID1B	Q86X95	0.774374977123306	0.1
ARID1B-2	ARID1B	Q86V48	2.61966287334639	0.1
ARID1B-2	ARID1B	Q14677	5.89215001047015	0.1
ARID1B-2	ARID1B	P62829	12.7836098442761	0.1
ARID1B-2	ARID1B	P62826	6.66249452889518	0.1
ARID1B-2	ARID1B	P62805	13.3196836830596	0.1
ARID1B-2	ARID1B	P62753	6.44419094578874	0.1
ARID1B-2	ARID1B	P62750	6.46093749126793	0.1
ARID1B-2	ARID1B	P62701	9.40180462809009	0.1
ARID1B-2	ARID1B	P62841	4.43637906445618	0.1
ARID1B-2	ARID1B	P62633	12.0288404380543	0.1
ARID1B-2	ARID1B	P62304	1.34999244979343	0.1
ARID1B-2	ARID1B	P62280	12.2140766617372	0.1
ARID1B-2	ARID1B	P62277	7.08388196090902	0.1
ARID1B-2	ARID1B	P62273	3.77695119647991	0.1
ARID1B-2	ARID1B	P62269	14.0380518942379	0.1
ARID1B-2	ARID1B	P62266	6.46429133499613	0.1
ARID1B-2	ARID1B	P62847	6.2072083365892	0.1
ARID1B-2	ARID1B	P62851	10.2201981621034	0.1
ARID1B-2	ARID1B	P62854	1.28064329362081	0.1
ARID1B-2	ARID1B	P63244	8.45695814927166	0.1
ARID1B-2	ARID1B	P63220	3.09326171263619	0.1
ARID1B-2	ARID1B	P63173	15.3154806616445	0.1
ARID1B-2	ARID1B	P63167	2.89560028913903	0.1
ARID1B-2	ARID1B	P63104	4.36702498009384	0.1
ARID1B-2	ARID1B	P62987	1.59233021971051	0.1
ARID1B-2	ARID1B	P62942	1.50224327019274	0.1
ARID1B-2	ARID1B	P62937	9.62225553467231	0.1
ARID1B-2	ARID1B	P62913	7.03180069272604	0.1
ARID1B-2	ARID1B	P62910	4.18732044985549	0.1
ARID1B-2	ARID1B	P62899	4.52603619462622	0.1
ARID1B-2	ARID1B	P62888	4.61464060841004	0.1
ARID1B-2	ARID1B	P62857	5.24420673268136	0.1
ARID1B-2	ARID1B	P62263	8.48147048078974	0.1
ARID1B-2	ARID1B	P62258	10.1266491288021	0.1
ARID1B-2	ARID1B	P62249	12.7160279600526	0.1
ARID1B-2	ARID1B	P62244	4.85825542528577	0.1
ARID1B-2	ARID1B	P58546	3.99294132057399	0.1
ARID1B-2	ARID1B	P56270	8.95219738861833	0.1
ARID1B-2	ARID1B	P55884	2.76457443698855	0.1
ARID1B-2	ARID1B	P55769	1.85281400123243	0.1
ARID1B-2	ARID1B	P55209	4.18003588682299	0.1
ARID1B-2	ARID1B	P55145	1.72668704751498	0.1
ARID1B-2	ARID1B	P55081	2.64462242322845	0.1
ARID1B-2	ARID1B	P55060	11.8770792995156	0.1
ARID1B-2	ARID1B	P55010	1.11935278787196	0.325800137536758
ARID1B-2	ARID1B	P54819	2.15423049258482	0.1
ARID1B-2	ARID1B	P60002	0.31203964538338	0.1
ARID1B-2	ARID1B	P67809	3.54049751088776	0.1
ARID1B-2	ARID1B	P60468	2.80559649391427	0.1
ARID1B-2	ARID1B	P60842	5.86104964924874	0.1
ARID1B-2	ARID1B	P62241	7.2406943026897	0.1
ARID1B-2	ARID1B	P62081	16.4123318332237	0.1
ARID1B-2	ARID1B	P61978	15.9270588743377	0.1
ARID1B-2	ARID1B	P61604	1.68345700680738	0.1
ARID1B-2	ARID1B	P61513	4.16890718567602	0.1
ARID1B-2	ARID1B	P61247	10.8809701001431	0.1
ARID1B-2	ARID1B	P60866	10.1522726132269	0.1
ARID1B-2	ARID1B	P60709	2.60232337288886	0.1
ARID1B-2	ARID1B	P68036	1.36982270865417	0.1
ARID1B-2	ARID1B	P68371	1.15299049137492	0.1
ARID1B-2	ARID1B	Q13526	2.25475581357534	0.1
ARID1B-2	ARID1B	Q13442	1.41457257657291	0.1
ARID1B-2	ARID1B	Q13428	1.27835043584902	0.1
ARID1B-2	ARID1B	Q13427	0.292536306664696	0.1
ARID1B-2	ARID1B	Q13347	2.37626119052165	0.313197180256555
ARID1B-2	ARID1B	Q13283	3.27406055001375	0.1
ARID1B-2	ARID1B	Q13263	10.8488345868495	0.21913119055697
ARID1B-2	ARID1B	Q13085	45.3261639126025	0.837873044275696
ARID1B-2	ARID1B	Q12834	0.442536536861913	0.1
ARID1B-2	ARID1B	Q13573	3.92051939178837	0.1
ARID1B-2	ARID1B	Q14498	15.8108634151958	0.1
ARID1B-2	ARID1B	Q14331	9.15193168070982	0.1
ARID1B-2	ARID1B	Q14241	0.660964493850554	0.1
ARID1B-2	ARID1B	Q14160	2.48197433089603	0.1
ARID1B-2	ARID1B	Q14103	4.2269697572122	0.1
ARID1B-2	ARID1B	Q14061	1.68404482420298	0.1
ARID1B-2	ARID1B	Q14008	2.65852543250239	0.1
ARID1B-2	ARID1B	Q13642	2.24784027236694	0.1
ARID1B-2	ARID1B	Q08209	0.786764069538479	0.1
ARID1B-2	ARID1B	Q00059	2.55276411098463	0.1
ARID1B-2	ARID1B	P84103	7.36333414184049	0.1
ARID1B-2	ARID1B	P84101	1.10153926672215	0.1
ARID1B-2	ARID1B	P84098	4.18208743897611	0.1
ARID1B-2	ARID1B	P84090	8.03126133609469	0.1
ARID1B-2	ARID1B	P83731	5.22198750132481	0.1
ARID1B-2	ARID1B	P78527	63.556935816694	0.23303501115263
ARID1B-2	ARID1B	P78371	29.3036188313616	0.11001168102003
ARID1B-2	ARID1B	P78347	10.8663268420845	0.215985396129276
ARID1B-2	ARID1B	Q00325	14.0092715043934	0.1
ARID1B-2	ARID1B	Q09028	1.85299399526296	0.1
ARID1B-2	ARID1B	Q00688	5.05047332656374	0.130864979733737
ARID1B-2	ARID1B	Q07955	2.77392502285621	0.1
ARID1B-2	ARID1B	Q07021	5.11648495590614	0.292893218813452
ARID1B-2	ARID1B	Q06830	11.4369373207206	0.1
ARID1B-2	ARID1B	Q05519	1.4655933467841	0.1
ARID1B-2	ARID1B	Q01844	4.51573316292692	0.1
ARID1B-2	ARID1B	Q01130	2.28154919499581	0.1
ARID1B-2	ARID1B	Q01105	3.05863686809028	0.1
ARID1B-2	ARID1B	Q00839	16.9250885023735	0.1
ARID1B-2	ARID1B	Q00610	14.7527060144081	0.1
ARID1B-2	ARID1B	Q9Y3T9	1.6786179419509	0.1
ARID1B-2	ARID1B	Q9Y3L5	0.857417534646956	0.1
ARID1B-2	ARID1B	Q9Y2D5	2.03652052078445	0.1
ARID1B-2	ARID1B	Q9Y277	3.79845576628346	0.1
ARID1B-2	ARID1B	Q9Y5S2	2.15320744623061	0.1
ARID1B-2	ARID1B	Q9Y5M8	4.47233212123357	0.1
ARID1B-2	ARID1B	Q9UM54	7.6446815016214	0.1
ARID1B-2	ARID1B	P30536	0.297554102741145	0.1
ARID1B-2	ARID1B	O75964	1.27302460379517	0.1
ARID1B-2	ARID1B	P08574	2.23465432900087	0.1
ARID1B-2	ARID1B	Q9NZ01	9.69848644675462	0.1
ARID1B-2	ARID1B	Q96A33	4.04116181066616	0.1
ARID1B-2	ARID1B	Q96C57	0.17369903673291	0.1
ARID1B-2	ARID1B	Q92485	1.21533126210627	0.1
ARID1B-2	ARID1B	Q7Z6Z7	3.16753114064818	0.1
ARID1B-2	ARID1B	Q8IV08	0.16879714335774	0.1
ARID1B-2	ARID1B	Q96PY5	0.958774714750248	0.1
ARID1B-2	ARID1B	Q8ND76	0.736974901242425	0.1
ARID1B-2	ARID1B	Q9NX24	0.537613651340314	0.1
ARID1B-2	ARID1B	Q9NWQ8	1.33701209548714	0.1
ARID1B-2	ARID1B	Q99729	1.63497695285913	0.1
ARID1B-2	ARID1B	Q9BZM4	0.867598818902757	0.1
ARID1B-2	ARID1B	Q7L9B9	0.346492516363323	0.1
ARID1B-2	ARID1B	P51572	0.852715588016241	0.1
ARID1B-2	ARID1B	P46977	3.84655796682896	0.1
ARID1B-2	ARID1B	Q53H12	7.1685219099684	0.1
ARID1B-2	ARID1B	O75947	2.23080083849796	0.1
ARID1B-2	ARID1B	O60879	0.155323380990744	0.1
ARID1B-2	ARID1B	Q92973	7.34554906990462	0.1
ARID1B-2	ARID1B	Q15424	0.453316384181938	0.1
ARID1B-2	ARID1B	P56385	0.773092695600639	0.1
ARID1B-2	ARID1B	Q9NS69	1.22464781036643	0.1
ARID1B-2	ARID1B	Q9H9B4	0.55798846937445	0.1
ARID1B-2	ARID1B	Q9UNL2	1.25052045714103	0.1
ARID1B-2	ARID1B	Q9C037	0.226068532332419	0.1
ARID1B-2	ARID1B	Q96P70	2.77891648319395	0.1
ARID1B-2	ARID1B	Q8NC56	0.424726781691411	0.1
ARID1B-2	ARID1B	Q8N163	0.845875185569716	0.1
ARID1B-2	ARID1B	Q86V81	1.64452493051092	0.1
ARID1B-2	ARID1B	Q15005	1.16169738162194	0.1
ARID1B-2	ARID1B	Q12906	3.33152829419224	0.1
ARID1B-2	ARID1B	P19388	0.53630892678569	0.1
